Undergrad.University.ID,ID,Calculated.Prospect.Type,Disposition..Step.,App.Year,Application.Deadline,US.World.News...Report.Selectivity,US.World.News.Selectivity,X2016.Adjusted.School.List,X2016.Recruitment.Tier,Major.1,Major.2,Minor,GPA.Above.3.6,Met.,Sourced.by.RT.vs.Sign.up.Form,X2017.Recruitment.Tier,Public.Private,Size,Region,X..of.Alumni.who.attended.school.in.undergrad,X..of.Current.CMs.who.attended.school.in.undergrad,X..of.Current.TFA.Staff.who.attended.school.in.undergrad,Awareness.Level
001F000000nHBe9IAG,2016_4020,Undergrad,REJECTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Communications,,Film/Video,No,,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_4021,Undergrad,ACCEPTED,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Psychology,,Sociology,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_15202,Undergrad,WITHDRAWN,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,International Studies/Relations,,,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_1667,Undergrad,ACCEPTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Criminal Justice,,Sociology,No,Y,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_12539,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Psychology,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_1939,Undergrad,REJECTED,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Biology,,,No,,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_13878,Undergrad,REJECTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Biology,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_4024,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,English Literature,,,No,Y,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_515,Undergrad,REJECTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Psychology,,,No,Y,Self-sourced by sign-up form,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_8399,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Psychology,,History,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_1919,Undergrad,REJECTED,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,English,,,No,,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_4017,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Art,Education (general),,No,,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_4025,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Communications,,Business,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_12103,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Mathematics,Psychology,Statistics,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_4026,Undergrad,WITHDRAWN,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Political Science,,Law,No,,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_1816,Undergrad,REJECTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Biology,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_4028,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Early Childhood Education,,,No,,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_12522,Undergrad,ACCEPTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Marketing,Other,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_15898,Junior,REJECTED,2016,03/06/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Women's Studies,,,No,,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_4009,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,English,,,No,Y,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_4022,Undergrad,ACCEPTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Kinesiology,,,No,,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_4010,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Interdisciplinary Studies,,,No,,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_4023,Undergrad,REJECTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,English,,,No,Y,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_15784,Junior,REJECTED,2016,03/06/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Interdisciplinary Studies,,African-American Studies,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_10444,Undergrad,ACCEPTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Interdisciplinary Studies,,,Yes,Y,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBe9IAG,2016_4014,Undergrad,WITHDRAWN,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Kinesiology,,,Yes,,Sourced by RT,Campus: 3,Public,Very Large,S,26,9,0,Low (<25% of students aware of TFA)
001F000000nHBeFIAW,2016_10567,Undergrad,ACCEPTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Drama,,,No,Y,Sourced by RT,Campus: Active Unowned,,Very Large,E,5,3,0,0
001F000000nHBeFIAW,2016_7482,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Communications,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,,Very Large,E,5,3,0,0
001F000000nHBeFIAW,2016_16412,Junior,ACCEPTED,2016,03/06/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Business,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,,Very Large,E,5,3,0,0
001F000000nHBeFIAW,2016_1914,Undergrad,WITHDRAWN,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Communications,,,Yes,,Self-sourced by sign-up form,Campus: Active Unowned,,Very Large,E,5,3,0,0
001F000000nHBeFIAW,2016_12119,Undergrad,REJECTED,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Sociology,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,,Very Large,E,5,3,0,0
001F000000nHBeFIAW,2016_13642,Undergrad,REJECTED,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Biology,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,,Very Large,E,5,3,0,0
001F000000nHBeFIAW,2016_4462,Undergrad,REJECTED,2016,09/10/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Child Studies,,,No,Y,Self-sourced by sign-up form,Campus: Active Unowned,,Very Large,E,5,3,0,0
001F000000nHBIBIA4,2016_3036,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Political Science,,Criminal Justice,No,,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_15330,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Psychology,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_9198,Undergrad,ACCEPTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Neuroscience,,Mathematics,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_546,Undergrad,ACCEPTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Social Science,,Other,No,Y,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_198,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Biology,,,No,Y,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_4163,Undergrad,ACCEPTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Human Development,,Psychology,No,,Sourced by RT,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_8831,Undergrad,REJECTED,2016,03/04/2016,More Selective,More Selective,Campus: 2,Campus: 2,Human Development,,Women's Studies,No,Y,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_11503,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Business,Social Science,Human Development,No,,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_8192,Undergrad,WITHDRAWN,2016,08/21/2015,More Selective,More Selective,Campus: 2,Campus: 2,Education (secondary),,,Yes,Y,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_16775,Junior,ACCEPTED,2016,03/06/2015,More Selective,More Selective,Campus: 2,Campus: 2,Education (secondary),Spanish,,No,,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_8568,Undergrad,REJECTED,2016,09/10/2015,More Selective,More Selective,Campus: 2,Campus: 2,Graphic Design,Film/Video,,No,,Sourced by RT,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_272,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Human Development,,Psychology,No,,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_10709,Undergrad,ACCEPTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Biology,,Mathematics,Yes,Y,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_640,Undergrad,REJECTED,2016,03/04/2016,More Selective,More Selective,Campus: 2,Campus: 2,Human Development,,Hotel Administration,No,Y,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_10327,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Psychology,,Human Development,No,Y,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_1113,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,English,,History,No,,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_12149,Undergrad,REJECTED,2016,03/04/2016,More Selective,More Selective,Campus: 2,Campus: 2,Other,,Business,No,,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_14526,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Management Information Systems,International Business,Economics,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_3911,Undergrad,WITHDRAWN,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Psychology,,Human Development,No,Y,Sourced by RT,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_2191,Undergrad,WITHDRAWN,2016,03/04/2016,More Selective,More Selective,Campus: 2,Campus: 2,Kinesiology,,,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_16777,Junior,REJECTED,2016,03/06/2015,More Selective,More Selective,Campus: 2,Campus: 2,Biology,,Microbiology,No,,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_238,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,English Literature,,,No,Y,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIBIA4,2016_7162,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Sociology,,Human Development,No,Y,Self-sourced by sign-up form,Campus: 3,Public,Medium,W,44,8,4,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_11993,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Communications,,Social Work,No,,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_12580,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Theater,,,No,,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_15133,Undergrad,REJECTED,2016,03/04/2016,More Selective,More Selective,Campus: 2,Campus: 2,Communications,,Fine Arts,No,Y,Sourced by RT,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_10109,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Psychology,,Spanish,Yes,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_13591,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Psychology,Sociology,English,Yes,Y,Sourced by RT,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_10865,Undergrad,ACCEPTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Communications,,,No,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_5363,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Psychology,,,No,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_13305,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,International Studies/Relations,,Art,No,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_4423,Undergrad,ACCEPTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Art History,,Social Work,No,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_13437,Undergrad,ACCEPTED,2016,03/04/2016,More Selective,More Selective,Campus: 2,Campus: 2,Theater,,History,No,,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_5868,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Computer Science,Graphic Design,,No,Y,Sourced by RT,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_15385,Junior,WITHDRAWN,2016,03/06/2015,More Selective,More Selective,Campus: 2,Campus: 2,Sociology,,,No,,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_13628,Undergrad,REJECTED,2016,03/04/2016,More Selective,More Selective,Campus: 2,Campus: 2,Exercise Science,,,Yes,,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_15999,Junior,ACCEPTED,2016,03/06/2015,More Selective,More Selective,Campus: 2,Campus: 2,Psychology,,,Yes,,Sourced by RT,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_507,Undergrad,ACCEPTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Communications,,Other,Yes,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_8478,Undergrad,REJECTED,2016,08/21/2015,More Selective,More Selective,Campus: 2,Campus: 2,Business,,,No,,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_2235,Undergrad,ACCEPTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Communications,,,Yes,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_8092,Undergrad,REJECTED,2016,09/10/2015,More Selective,More Selective,Campus: 2,Campus: 2,International Studies/Relations,International Studies/Relations,,No,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_12238,Undergrad,REJECTED,2016,03/04/2016,More Selective,More Selective,Campus: 2,Campus: 2,Psychology,Art,,No,Y,Sourced by RT,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_15289,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Psychology,,,No,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_11618,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,History,,Italian,No,,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_12093,Undergrad,ACCEPTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Fine Arts,,,No,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_13546,Undergrad,REJECTED,2016,03/04/2016,More Selective,More Selective,Campus: 2,Campus: 2,Nutrition,,,No,Y,Sourced by RT,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_14728,Undergrad,WITHDRAWN,2016,03/04/2016,More Selective,More Selective,Campus: 2,Campus: 2,International Studies/Relations,,,Yes,,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_15975,Junior,REJECTED,2016,03/06/2015,More Selective,More Selective,Campus: 2,Campus: 2,Business,,Other,No,,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_1853,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Chemistry,,,No,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_8614,Undergrad,REJECTED,2016,08/21/2015,More Selective,More Selective,Campus: 2,Campus: 2,Mass Communications,,Other,No,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_11560,Undergrad,WITHDRAWN,2016,03/04/2016,More Selective,More Selective,Campus: 2,Campus: 2,Marketing,,,Yes,Y,Sourced by RT,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_7731,Undergrad,REJECTED,2016,08/21/2015,More Selective,More Selective,Campus: 2,Campus: 2,Communications,Spanish,Social Work,No,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_10286,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,English,,,Yes,,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_12754,Undergrad,WITHDRAWN,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Creative Writing,,Other,Yes,,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_11082,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 2,Campus: 2,Biology,,,No,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_1739,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Marketing,Art,,No,Y,Sourced by RT,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_4562,Undergrad,REJECTED,2016,09/10/2015,More Selective,More Selective,Campus: 2,Campus: 2,Other Science,,Spanish,No,Y,Self-sourced by sign-up form,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBIxIAO,2016_16001,Junior,ACCEPTED,2016,03/06/2015,More Selective,More Selective,Campus: 2,Campus: 2,Political Science,,Other,Yes,,Sourced by RT,Campus: 2,Private Not For Profit,Medium,W,97,12,9,Low Issue/Low or Mixed TFA
001F000000nHBJ1IAO,2016_16761,Junior,REJECTED,2016,03/06/2015,More Selective,More Selective,Campus: 3,Campus: 3,Other Science,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Medium,E,20,3,0,0
001F000000nHBJ1IAO,2016_1709,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,Chemistry,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Medium,E,20,3,0,0
001F000000nHBJ1IAO,2016_7421,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,English,,Women's Studies,Yes,Y,Self-sourced by sign-up form,Campus: Active Unowned,Public,Medium,E,20,3,0,0
001F000000nHBJ1IAO,2016_11703,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 3,Campus: 3,English,Psychology,Journalism,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Medium,E,20,3,0,0
001F000000nHBJ1IAO,2016_11555,Undergrad,ACCEPTED,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,Education (elementary),,,Yes,Y,Self-sourced by sign-up form,Campus: Active Unowned,Public,Medium,E,20,3,0,0
001F000000nHBJ1IAO,2016_9402,Undergrad,ACCEPTED,2016,09/10/2015,More Selective,More Selective,Campus: 3,Campus: 3,Physical Education,,Health,Yes,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Medium,E,20,3,0,0
001F000000nHBmcIAG,2016_9522,Undergrad,ACCEPTED,2016,10/30/2015,Least Selective,Least Selective,Campus: 3,Campus: 3,Mathematics,,,No,,Self-sourced by sign-up form,Regionally Owned Schools,,Small,E,0,3,0,0
001F000000nHBmcIAG,2016_463,Undergrad,REJECTED,2016,03/04/2016,Least Selective,Least Selective,Campus: 3,Campus: 3,Psychology,,,No,,Self-sourced by sign-up form,Regionally Owned Schools,,Small,E,0,3,0,0
001F000000nHBmcIAG,2016_14522,Undergrad,REJECTED,2016,10/30/2015,Least Selective,Least Selective,Campus: 3,Campus: 3,Biology,,Chemistry,No,,Self-sourced by sign-up form,Regionally Owned Schools,,Small,E,0,3,0,0
001F000000nHBmcIAG,2016_15110,Undergrad,REJECTED,2016,01/15/2016,Least Selective,Least Selective,Campus: 3,Campus: 3,Early Childhood Education,,,No,,Self-sourced by sign-up form,Regionally Owned Schools,,Small,E,0,3,0,0
001F000000nHBmcIAG,2016_11845,Undergrad,REJECTED,2016,03/04/2016,Least Selective,Least Selective,Campus: 3,Campus: 3,Communications,,,No,,Self-sourced by sign-up form,Regionally Owned Schools,,Small,E,0,3,0,0
001F000000nHBmcIAG,2016_13613,Undergrad,WITHDRAWN,2016,03/04/2016,Least Selective,Least Selective,Campus: 3,Campus: 3,Consumer Science,Child Development,,No,,Self-sourced by sign-up form,Regionally Owned Schools,,Small,E,0,3,0,0
001F000000nHBmcIAG,2016_11757,Undergrad,REJECTED,2016,01/15/2016,Least Selective,Least Selective,Campus: 3,Campus: 3,English,,,No,,Self-sourced by sign-up form,Regionally Owned Schools,,Small,E,0,3,0,0
001F000000nHBmcIAG,2016_12996,Undergrad,REJECTED,2016,10/30/2015,Least Selective,Least Selective,Campus: 3,Campus: 3,Social Work,,,No,,Self-sourced by sign-up form,Regionally Owned Schools,,Small,E,0,3,0,0
