Undergrad.University.ID,ID,Calculated.Prospect.Type,Disposition..Step.,App.Year,Application.Deadline,US.World.News...Report.Selectivity,US.World.News.Selectivity,X2017.Tier,X2017.Recruitment.Tier,Public.Private,Major.1,Major.2,Minor,GPA.Above.3.6,Met.,Sourced.by.RT.vs.Sign.up.Form,X2016.Recruitment.Tier,Size,Region,X..of.Alumni.who.attended.school.in.undergrad,X..of.Current.CMs.who.attended.school.in.undergrad,X..of.Current.TFA.Staff.who.attended.school.in.undergrad,Awareness.Level
001F000000nHAWKIA4,2017_10073,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Psychology,,,N,Y,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_6553,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Psychology,,,Y,Y,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_11199,Undergrad,ACCEPTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Psychology,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_9708,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Psychology,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_3199,Undergrad,WITHDRAWN,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Education (elementary),,,N,Y,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_11523,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Spanish,,,Y,Y,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_1048,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,English,,,N,Y,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_1521,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,International Studies/Relations,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_11755,Junior,WITHDRAWN,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Political Science,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_4363,Junior,WITHDRAWN,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Mathematics,Psychology,,Y,,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_4876,Junior,REJECTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Communications,,Other,N,,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_10436,Undergrad,REJECTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Molecular Biology,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_6475,Junior,ACCEPTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,International Studies/Relations,,,N,,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_11202,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Biopsychology,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_10071,Undergrad,ACCEPTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Psychology,,,Y,Y,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_11638,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,English,,,Y,Y,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_1933,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Other Language,,,N,Y,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_7923,Undergrad,WITHDRAWN,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Economics,,,Y,Y,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_3244,Junior,REJECTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,German,African-American Studies,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_9850,Undergrad,WITHDRAWN,2017,08/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,English,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWKIA4,2017_1836,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Business,,,N,Y,Sourced by RT,Campus: 2,Very Large,N,973,82,38,High Issue/High TFA
001F000000nHAWkIAO,2017_1084,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Psychology,,,N,,Sourced by RT,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_8241,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Marketing,,,N,Y,Sourced by RT,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_8207,Undergrad,REJECTED,2017,10/19/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,History,,,N,Y,Self-sourced by sign-up form,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_8856,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Psychology,,,N,,Self-sourced by sign-up form,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_9551,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Molecular Biology,Political Science,,Y,,Self-sourced by sign-up form,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_880,Undergrad,ACCEPTED,2017,10/19/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Psychology,,,Y,Y,Self-sourced by sign-up form,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_1192,Undergrad,ACCEPTED,2017,12/09/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Economics,,,Y,Y,Sourced by RT,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_6219,Undergrad,ACCEPTED,2017,10/19/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,International Studies/Relations,,,Y,Y,Self-sourced by sign-up form,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_6424,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Economics,International Studies/Relations,Political Science,Y,,Sourced by RT,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_1180,Undergrad,WITHDRAWN,2017,12/09/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,History,,,N,Y,Self-sourced by sign-up form,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_4134,Undergrad,ACCEPTED,2017,10/19/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Other,,,N,Y,Self-sourced by sign-up form,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_2264,Undergrad,ACCEPTED,2017,10/19/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Psychology,,,N,Y,Sourced by RT,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_8206,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,History,,,N,Y,Self-sourced by sign-up form,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_5441,Junior,WITHDRAWN,2017,04/20/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Sociology,French,International Studies/Relations,N,,Sourced by RT,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_4788,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Economics,,Anthropology,N,,Sourced by RT,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_8791,Junior,REJECTED,2017,01/15/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Psychology,,Biology,N,,Self-sourced by sign-up form,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_7326,Undergrad,WITHDRAWN,2017,10/19/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Communications,,,Y,,Self-sourced by sign-up form,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_11184,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,History,,,Y,,Self-sourced by sign-up form,Campus: 3,Large,N,132,9,0,0
001F000000nHAWkIAO,2017_5439,Undergrad,ACCEPTED,2017,12/09/2016,More Selective,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Business,,,Y,Y,Sourced by RT,Campus: 3,Large,N,132,9,0,0
001F000000nHAWmIAO,2017_11576,Undergrad,REJECTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Neuroscience,,,N,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,82,5,3,Low or Mixed Issue/High TFA
001F000000nHAWmIAO,2017_4026,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Chemical Engineering,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,82,5,3,Low or Mixed Issue/High TFA
001F000000nHAWmIAO,2017_6313,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Information Systems,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,82,5,3,Low or Mixed Issue/High TFA
001F000000nHAWmIAO,2017_5735,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Finance,,,N,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,82,5,3,Low or Mixed Issue/High TFA
001F000000nHAWmIAO,2017_1033,Undergrad,ACCEPTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Economics,,,N,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,82,5,3,Low or Mixed Issue/High TFA
001F000000nHAWmIAO,2017_5898,Undergrad,ACCEPTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Biology,,,N,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,82,5,3,Low or Mixed Issue/High TFA
001F000000nHAWmIAO,2017_9988,Junior,REJECTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Neuroscience,,,N,,Self-sourced by sign-up form,Campus: 2,Medium,E,82,5,3,Low or Mixed Issue/High TFA
001F000000nHAWmIAO,2017_4025,Junior,REJECTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Chemical Engineering,Public Policy,,Y,Y,Sourced by RT,Campus: 2,Medium,E,82,5,3,Low or Mixed Issue/High TFA
001F000000nHAWNIA4,2017_9125,Undergrad,WITHDRAWN,2017,10/19/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Mechanical Engineering,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_9874,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Theater,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_8308,Undergrad,WITHDRAWN,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Film/Video,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_4507,Junior,REJECTED,2017,01/15/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Mathematics,,Business,N,,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_8889,Junior,ACCEPTED,2017,03/04/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Education (general),,Communications,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_255,Undergrad,ACCEPTED,2017,09/16/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Economics,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_9861,Undergrad,REJECTED,2017,09/16/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Nutrition,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_7983,Undergrad,ACCEPTED,2017,09/16/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Marketing,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_10548,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Education (general),,Business,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_4995,Undergrad,WITHDRAWN,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Sociology,,,N,,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_3752,Junior,ACCEPTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Business,Other,Spanish,N,,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_4538,Undergrad,WITHDRAWN,2017,09/16/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Finance,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_7984,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,English,Psychology,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_36,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Kinesiology,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_11171,Junior,REJECTED,2017,03/04/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,English Literature,History,Creative Writing,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_5434,Undergrad,WITHDRAWN,2017,10/19/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Social Work,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_2974,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Biology,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_6394,Undergrad,ACCEPTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Psychology,,,Y,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_2575,Junior,WITHDRAWN,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Anthropology,,Religion,N,,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_11247,Undergrad,ACCEPTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Child Studies,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_7181,Undergrad,REJECTED,2017,09/16/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Film/Video,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_7668,Undergrad,WITHDRAWN,2017,10/19/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,International Studies/Relations,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_8773,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Economics,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_10866,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,English,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_869,Undergrad,ACCEPTED,2017,09/16/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Government,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_7372,Undergrad,REJECTED,2017,09/16/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Kinesiology,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_8627,Undergrad,ACCEPTED,2017,10/19/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,English,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_4480,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Chemistry,,,N,,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_10746,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Latin American Studies,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_3932,Undergrad,WITHDRAWN,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Film/Video,,,Y,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_3177,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Finance,Philosophy,,Y,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_2253,Undergrad,WITHDRAWN,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,History,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_7475,Undergrad,REJECTED,2017,09/16/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Philosophy,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_974,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Public Health,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_5264,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Theater,English,,Y,,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_8684,Junior,ACCEPTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Management Information Systems,Business,Accounting,Y,,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_3460,Junior,ACCEPTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Special Education,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_2804,Undergrad,ACCEPTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Education (general),,,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_10371,Undergrad,ACCEPTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Business,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_7495,Undergrad,REJECTED,2017,09/16/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Biochemistry,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_10058,Junior,ACCEPTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Social Work,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_6270,Undergrad,REJECTED,2017,10/19/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Public Relations,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_4142,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,African-American Studies,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_913,Undergrad,ACCEPTED,2017,10/19/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Public Relations,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_7383,Undergrad,REJECTED,2017,09/16/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,International Studies/Relations,,,Y,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_1504,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Social Work,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_9109,Undergrad,WITHDRAWN,2017,09/16/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Sociology,,,Y,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_4481,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Chemical Engineering,,,Y,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_4159,Undergrad,WITHDRAWN,2017,10/19/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Chemistry,,,Y,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_9591,Undergrad,REJECTED,2017,10/19/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Biochemistry,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_3890,Undergrad,REJECTED,2017,09/16/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Human Development,,,N,,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_2148,Junior,ACCEPTED,2017,03/04/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Mechanical Engineering,,Spanish,Y,,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_9742,Junior,ACCEPTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Speech Therapy,,,Y,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_7974,Junior,REJECTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Nutrition,French,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_10234,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Government,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_4184,Junior,ACCEPTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Human Development,,Business,N,,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_9313,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Journalism,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_7104,Junior,REJECTED,2017,03/04/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Theater,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_5370,Junior,REJECTED,2017,01/15/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Public Health,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_7035,Junior,ACCEPTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Psychology,Government,,N,,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_6283,Undergrad,REJECTED,2017,10/19/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Fine Arts,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_4526,Junior,ACCEPTED,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Journalism,Public Relations,,N,,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_3503,Undergrad,ACCEPTED,2017,12/09/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Government,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
001F000000nHAWNIA4,2017_3502,Junior,WITHDRAWN,2017,04/20/2016,More Selective,More Selective,Campus: 1,Campus: 1,Public,Government,,Business,N,Y,Sourced by RT,Campus: 2,Very Large,S,734,104,22,High Issue/High TFA
